id,lemma,vprašanje,odgovor,vrsta,podvrsta,split
514531,vstreči,Prikaži pregled spreganja za glagol vstreči.,"Spreganje glagola **vstreči**:

### Sedanjik
| Oseba | Ednina | Dvojina | Množina |
|---|---|---|---|
| 1. oseba | vstrečem | vstrečeva | vstrečemo |
| 2. oseba | vstrečeš | vstrečeta | vstrečete |
| 3. oseba | vstreče | vstrečeta | vstrečejo |

### Preteklik
| Oseba | Ednina | Dvojina | Množina |
|---|---|---|---|
| 1. oseba | sem vstreklo / sem vstrekel | sva vstrekli / sva vstrekla | smo vstrekli / smo vstrekla |
| 2. oseba | si vstreklo / si vstrekel | sta vstrekli / sta vstrekla | ste vstrekli / ste vstrekla |
| 3. oseba | je vstreklo / je vstrekel | sta vstrekli / sta vstrekla | so vstrekli / so vstrekla |",spreganje,celotno_spreganje,train
52499,datirka,"Navedi sklon in število, ki ga izraža datirkama pri besedi datirka.","Oblika **datirkama** pri besedi *datirka* izraža:
- 3. Dajalnik (dvojine)",sklanjanje,analiza_oblike,train
479568,kornatih,Prikaži pregled sklanjatvenih oblik besede kornatih.,"Sklanjatvena tabela za samostalnik **kornatih**:

| Sklon | Ednina | Dvojina | Množina |
|---|---|---|---|
| 1. Imenovalnik | kornatih | kornatiha | kornatihi |
| 2. Rodilnik | kornatiha | kornatihov | kornatihov |
| 3. Dajalnik | kornatihu | kornatihoma | kornatihom |
| 4. Tožilnik | kornatih / kornatiha | kornatiha | kornatihe |
| 5. Mestnik | pri kornatihu | pri kornatihih | pri kornatihih |
| 6. Orodnik | s kornatihom | s kornatihoma | s kornatihi |",sklanjanje,celotna_sklanjatev,train
558084,nejevernik,Navedi imenovalniško obliko besede nejevernikov.,Osnovna oblika (lema) besede **nejevernikov** je **nejevernik** (samostalnik).,sklanjanje,osnovna_oblika_leme,train
87009,sabat,Prikaži seznam pomenov za besedo sabat.,"Pomeni besede **sabat** so:
- Sabat je tisti dan v tednu, ko pripadniki nekaterih verskih skupin, zlasti judi in kristjani, ne delajo.",pomen,nastevanje_pomenov,train
54423,drhtavost,Prikaži pregled sklanjatvenih oblik besede drhtavost.,"Sklanjatvena tabela za samostalnik **drhtavost**:

| Sklon | Ednina | Dvojina | Množina |
|---|---|---|---|
| 1. Imenovalnik | drhtavost | drhtavosti | drhtavosti |
| 2. Rodilnik | drhtavosti | drhtavosti | drhtavosti |
| 3. Dajalnik | drhtavosti | drhtavostma | / |
| 4. Tožilnik | drhtavost | drhtavosti | drhtavosti |
| 5. Mestnik | pri drhtavosti | pri drhtavostih | pri drhtavostih |
| 6. Orodnik | z drhtavostjo | z drhtavostma | z drhtavostmi |",sklanjanje,celotna_sklanjatev,train
6498,premestiti,Izpiši neosebne oblike glagola premestiti.,"Neosebne in posebne oblike glagola **premestiti**:
- Nedoločnik: **premestiti**
- Namenilnik: **premestit**
",spreganje,neosebne_oblike,test
1079,emitirati,Izpiši Sedanjik glagola emitirati po osebah.,"Sedanjik glagola **emitirati**:

| Oseba | Ednina | Dvojina | Množina |
|---|---|---|---|
| 1. oseba | emitiram | emitirava | emitiramo |
| 2. oseba | emitiraš | emitirata | emitirate |
| 3. oseba | emitira | emitirata | emitirajo |",spreganje,spreganje_v_casu,test
579224,wallac,Kateri je imenovalnik množine besede wallac?,1. Imenovalnik (imenovalnik) množine besede **wallac** se glasi: **wallaci**.,sklanjanje,posamezen_sklon,test
98748,zavedanje,Navedi različne pomene besede zavedanje.,"Pomeni besede **zavedanje** so:
- Zavedanje nečesa pomeni, da ljudje spoznajo ali sprejmejo, da to obstaja ali da je resnično.",pomen,nastevanje_pomenov,test
6283,preglaševati,Izpiši oblike po osebah in številu za Sedanjik glagola preglaševati.,"Sedanjik glagola **preglaševati**:

| Oseba | Ednina | Dvojina | Množina |
|---|---|---|---|
| 1. oseba | preglašujem | preglašujeva | preglašujemo |
| 2. oseba | preglašuješ | preglašujeta | preglašujete |
| 3. oseba | preglašuje | preglašujeta | preglašujejo |",spreganje,spreganje_v_casu,test
6148,prebistriti,Določi glagolski vid za besedo prebistriti.,Beseda **prebistriti** je dvovidski glagol.,besedna_vrsta,vrsta_in_vid_glagola,test
9353,vtepati,Kateri vid izraža glagol vtepati?,Beseda **vtepati** je nedovršni glagol.,besedna_vrsta,vrsta_in_vid_glagola,test
74222,očividec,Napiši obrazložitev pomena besede očividec.,"Beseda **očividec** ima naslednje pomene:
- Očividec je človek, ki je zraven, ko se nekaj zgodi, in tisto vidi, vendar noče sodelovati.
- Očividec dogodka je oseba, ki je videla ta dogodek.",pomen,razlaga_pomena,test
696403,mikulak,Izpiši 3. Dajalnik sklon dvojine besede mikulak.,3. Dajalnik (dajalnik) dvojine besede **mikulak** se glasi: **mikulakoma / mikulakoma**.,sklanjanje,posamezen_sklon,test
688277,kreatorlab,Določi spol samostalnika kreatorlab.,Samostalnik **kreatorlab** je moškega spola.,besedna_vrsta,spol_samostalnika,test
92894,tekma,Prikaži 3 pogostih kolokacij z besedo tekma.,"Izpis 3 kolokacij za besedo **tekma**:
1. zadnja tekma
2. odigrati tekmo
3. tekma pokala",kolokacije,stevilsko_opredeljene_kolokacije,test
74380,odkritje,Kaj pomeni beseda odkritje?,"Beseda **odkritje** ima naslednje pomene:
- glagolnik od odkriti
- Odkritje pomeni razkritje nečesa ali dejstva, za katero prej ni vedel nihče.
- Če tisto, kar je bilo odkrito, imenujemo odkritje, se nam zdi zanimivo, dobro ali uporabno.
- Kadar je neka izkušnja odkritje za nekoga, tisti osebi prinese spoznanje o nečem, česar prej ni vedela.",pomen,razlaga_pomena,test
58196,govedina,Ali je beseda govedina enopomenska ali večpomenska?,"Beseda **govedina** ima registrirana 1 pomen:
1. Govedina je meso krave, bika ali vola.",pomen,stevilka_pomenov,test
511842,polubčkati,Kako se sprega glagol polubčkati?,"Spreganje glagola **polubčkati**:

### Sedanjik
| Oseba | Ednina | Dvojina | Množina |
|---|---|---|---|
| 1. oseba | polubčkam | polubčkava | polubčkamo |
| 2. oseba | polubčkaš | polubčkata | polubčkate |
| 3. oseba | polubčka | polubčkata | polubčkajo |

### Preteklik
| Oseba | Ednina | Dvojina | Množina |
|---|---|---|---|
| 1. oseba | sem polubčkala / sem polubčkal | sva polubčkali / sva polubčkala | smo polubčkali / smo polubčkala |
| 2. oseba | si polubčkala / si polubčkal | sta polubčkali / sta polubčkala | ste polubčkali / ste polubčkala |
| 3. oseba | je polubčkala / je polubčkal | sta polubčkali / sta polubčkala | so polubčkali / so polubčkala |",spreganje,celotno_spreganje,test
56239,fenol,Izpiši primere iz korpusa za besedo fenol.,"Primeri uporabe besede **fenol** v povedih:
- *Razkužila, ki vsebujejo fenol, so strupena.*
- *Tisti dan je prišlo do nesreče pri delu s fenolom.*
- *Pokazalo se je, da so s koristnimi fenoli daleč najbolj bogati dateljni.*
- *Krompir je zaradi vsebnosti kislin in fenolov razmeroma kisel, kar v zaznavi okusa nekoliko prikriva prisotnost škroba.*
- *40 gramov čokoladne tablice vsebuje tolikšno količino fenolov kot kozarec rdečega vina.*",primeri_uporabe,povedi_z_besedo,test
625016,mobitelček,V katero vrsto besed uvrščamo besedo mobitelček?,Beseda **mobitelček** je samostalnik. Beseda je občno ime in je moškega spola.,besedna_vrsta,osnovne_lastnosti,train
33812,skalnat,Ali ima beseda skalnat več pomenov?,"Beseda **skalnat** ima registrirana 2 pomene:
1. Kraj, ki je skalnat, je poln skal.
2. Zemljišče, ki je skalnato, je skalovito in neravno.",pomen,stevilka_pomenov,train
514062,spodvijati,Izpiši velelnik ter nedoločnik glagola spodvijati.,"Neosebne in posebne oblike glagola **spodvijati**:
- Nedoločnik: **spodvijati**
- Namenilnik: **spodvijat**
",spreganje,neosebne_oblike,train
4797,pobesneti,"Kako glasi spreganje glagola pobesneti v sedanjiku, pretekliku in prihodniku?","Spreganje glagola **pobesneti**:

### Sedanjik
| Oseba | Ednina | Dvojina | Množina |
|---|---|---|---|
| 1. oseba | pobesnim | pobesniva | pobesnimo |
| 2. oseba | pobesniš | pobesnita | pobesnite |
| 3. oseba | pobesni | pobesnita | pobesnijo |

### Preteklik
| Oseba | Ednina | Dvojina | Množina |
|---|---|---|---|
| 1. oseba | sem pobesnel / sem pobesnela | sva pobesnela / sva pobesneli | smo pobesneli / smo pobesnele |
| 2. oseba | si pobesnel / si pobesnela | sta pobesnela / sta pobesneli | ste pobesneli / ste pobesnele |
| 3. oseba | je pobesnel / je pobesnela | sta pobesnela / sta pobesneli | so pobesneli / so pobesnele |",spreganje,celotno_spreganje,train
1833,izstriči,Kakšna sta nedoločnik in namenilnik glagola izstriči?,"Neosebne in posebne oblike glagola **izstriči**:
- Nedoločnik: **izstriči**
- Namenilnik: **izstrič**
",spreganje,neosebne_oblike,train
644906,triptychon,Navedi imenovalniško obliko besede triptychoni.,Osnovna oblika (lema) besede **triptychoni** je **triptychon** (samostalnik).,sklanjanje,osnovna_oblika_leme,train
610208,inco,Kako se v slovenščini glasi imenovalnik dvojine besede inco?,1. Imenovalnik (imenovalnik) dvojine besede **inco** se glasi: **inca / inca**.,sklanjanje,posamezen_sklon,train
29122,pokristjanjen,Prikaži stopnjevanje pridevnika pokristjanjen.,"Stopnjevanje besede **pokristjanjen**:

| Stopnja | Oblika |
|---|---|
| 1. Osnovnik (Pozitiv) | pokristjanjene / pokristjanjenih / pokristjanjenimi / pokristjanjena / pokristjanjeni / pokristjanjeno / pokristjanjenima / pokristjanjenim / pokristjanjenega / pokristjanjenemu / pokristjanjenem / pokristjanjen |
| 2. Primernik (Komparativ) | pokristjanjen |
| 3. Presežnik (Superlativ) | pokristjanjen |",stopnjevanje,vse_stopnje,train
565925,rigl,Slovnično opredeli besedo rigl.,Beseda **rigl** je samostalnik. Beseda je lastno ime in je moškega spola.,besedna_vrsta,osnovne_lastnosti,train
651521,zullo,V kateri lemi se nahaja oblika zulla?,Osnovna oblika (lema) besede **zulla** je **zullo** (samostalnik).,sklanjanje,osnovna_oblika_leme,train
3762,odpraviti,Ali je glagol odpraviti dovršni ali nedovršni?,Beseda **odpraviti** je dovršni glagol.,besedna_vrsta,vrsta_in_vid_glagola,train
729610,ëoln,Izpiši celotno sklanjatev za samostalnik ëoln.,"Sklanjatvena tabela za samostalnik **ëoln**:

| Sklon | Ednina | Dvojina | Množina |
|---|---|---|---|
| 1. Imenovalnik | ëoln | ëolna | ëolni |
| 2. Rodilnik | ëolna | ëolnov | ëolnov |
| 3. Dajalnik | ëolnu | ëolnoma | ëolnom |
| 4. Tožilnik | ëolna | / | ëolne |
| 5. Mestnik | pri ëolnu | pri ëolnih | pri ëolnih |
| 6. Orodnik | z ëolnom | z ëolnoma | z ëolni |",sklanjanje,celotna_sklanjatev,train
459146,bazilaren,Prikaži vse tri stopnje besede bazilaren.,"Stopnjevanje besede **bazilaren**:

| Stopnja | Oblika |
|---|---|
| 1. Osnovnik (Pozitiv) | bazilarnim / bazilarne / bazilarni / bazilarno / bazilarnih / bazilarnima / bazilaren / bazilarnemu / bazilarna / bazilarnega / bazilarnem / bazilarnimi |
| 2. Primernik (Komparativ) | bazilaren |
| 3. Presežnik (Superlativ) | bazilaren |",stopnjevanje,vse_stopnje,train
10363,zloščiti,Prikaži uporabo besede zloščiti v dejanskih povedih.,"Primeri uporabe besede **zloščiti** v povedih:
- *Služkinje so jo pospravile, lakaj je zloščil parket, vrtnarji pa so prinesli celo vrsto lončnic.*
- *Njeno čajno žličko zloščim s pasom od jopice.*
- *Obarvana jajca zdrgnemo s slanino in zloščimo z mehko krpo.*
- *Občasno zloščite z voščenim loščilom, ki se po barvi ujema z lesom.*
- *Že v sredo zvečer, po srečanju veljakov ljudske stranke na gradu Meise, mu je spodrsnilo na ozkem stopnišču, ki so ga čistilke očitno preveč temeljito zloščile.*",primeri_uporabe,povedi_z_besedo,train
3328,obosti,Kako se sprega glagol obosti?,"Spreganje glagola **obosti**:

### Sedanjik
| Oseba | Ednina | Dvojina | Množina |
|---|---|---|---|
| 1. oseba | obodem | obodeva | obodemo |
| 2. oseba | obodeš | obodeta | obodete |
| 3. oseba | obode | obodeta | obodejo |

### Preteklik
| Oseba | Ednina | Dvojina | Množina |
|---|---|---|---|
| 1. oseba | sem obodel / sem obodla | sva obodla / sva obodli | smo obodli / smo obodle |
| 2. oseba | si obodel / si obodla | sta obodla / sta obodli | ste obodli / ste obodle |
| 3. oseba | je obodel / je obodla | sta obodla / sta obodli | so obodli / so obodle |",spreganje,celotno_spreganje,train
512745,pohitevati,Navedi nedoločnik in velelniške oblike za glagol pohitevati.,"Neosebne in posebne oblike glagola **pohitevati**:
- Nedoločnik: **pohitevati**
- Namenilnik: **pohitevat**
",spreganje,neosebne_oblike,train
678394,glasba,"Kakšna je slovnična oblika besede glasba v povedi: 'Klasična glasba, znana tudi kot ljudska glasba, je glasbeni žanr, ki se je razvil v Evropi v 18. in 19. stoletju. Ta glasba se odlikuje po svoji komple'?","V povedi *""Klasična glasba, znana tudi kot ljudska glasba, je glasbeni žanr, ki se je razvil v Evropi v 18. in 19. stoletju. Ta glasba se odlikuje po svoji komple""* nastopa beseda **glasba** kot pregibna oblika (MSD: Slzei) besede *glasba*.",primeri_uporabe,analiza_oblike_v_povedi,train
28105,Pavlov,Katere besedne zveze so pogoste z besedo Pavlov?,"Tipične kolokacije z besedo **Pavlov**:
- Pavlova hiša
- Pavlovo pismo
- Pavlova vas
- Pavlova katedrala
- Pavlov refleks
- Pavlova cerkev
- Pavlovo leto
- Pavlove besede
- Pavlova ulica
- Pavlovo razodetje",kolokacije,navedi_kolokacije,train
63243,katran,Zapiši 3 kolokativnih primerov za besedo katran.,"Izpis 3 kolokacij za besedo **katran**:
1. vsebnost katrana
2. nikotin in katran
3. premogov katran",kolokacije,stevilsko_opredeljene_kolokacije,train
542477,jahič,Prikaži tabelo sklanjatve besede jahič v ednini.,"Sklanjatvene oblike besede **jahič** v ednini:

| Sklon | Ednina |
|---|---|
| 1. Imenovalnik | jahič |
| 2. Rodilnik | jahiča |
| 3. Dajalnik | jahiču |
| 4. Tožilnik | jahiča |
| 5. Mestnik | pri jahiču |
| 6. Orodnik | z jahičem |",sklanjanje,sklanjatev_po_stevilu,train
95770,vedeževalka,Poišči sopomenke za vedeževalka.,"Sopomenke besede **vedeževalka** so:
- prerokovalka
- napovedovalka
- vidka
- jasnovidka
- prerokinja
- sibila",sopomenke,navedi_sopomenke,train
691369,letovanić,Kako se glasi orodnik dvojine besede letovanić?,6. Orodnik (orodnik) dvojine besede **letovanić** se glasi: **z letovanićema**.,sklanjanje,posamezen_sklon,train
661235,bosbach,Katera je lema besede bosbacha?,Osnovna oblika (lema) besede **bosbacha** je **bosbach** (samostalnik).,sklanjanje,osnovna_oblika_leme,train
80436,populacija,"Razloži oblikoslovno vlogo besede populacije v stavku 'Rastlinske in živalske populacije se lahko razširjajo in povečujejo v naravnem okolju. Na primer, v določenem gozdu se lahko rastlinske populacije povečujejo z raz'.","V povedi *""Rastlinske in živalske populacije se lahko razširjajo in povečujejo v naravnem okolju. Na primer, v določenem gozdu se lahko rastlinske populacije povečujejo z raz""* nastopa beseda **populacije** kot pregibna oblika (MSD: Sozmt) besede *populacija*.",primeri_uporabe,analiza_oblike_v_povedi,train
696943,mmmmmm,V katero vrsto besed uvrščamo besedo mmmmmm?,Beseda **mmmmmm** je samostalnik. Beseda je lastno ime in je moškega spola.,besedna_vrsta,osnovne_lastnosti,train
739332,uraniti,Izpiši neosebne oblike glagola uraniti.,"Neosebne in posebne oblike glagola **uraniti**:
- Nedoločnik: **uraniti**
- Namenilnik: **uranit**
",spreganje,neosebne_oblike,train
55609,enolončnica,Ali ima beseda enolončnica več pomenov?,"Beseda **enolončnica** ima registrirana 3 pomene:
1. Enolončnica je zelenjavna ali mesna juha.
2. Enolončnica je jed, pripravljena v pečici s kuhanjem v tekočini.
3. Enolončnica je jed iz mesa in zelenjave, skuhana v tekočini pri nizki temperaturi.",pomen,stevilka_pomenov,train
685386,kachchh,Prikaži tabelo sklanjatve besede kachchh v dvojini.,"Sklanjatvene oblike besede **kachchh** v dvojini:

| Sklon | Dvojina |
|---|---|
| 1. Imenovalnik | kachchha |
| 2. Rodilnik | kachchhov |
| 3. Dajalnik | kachchhoma |
| 4. Tožilnik | kachchha |
| 5. Mestnik | pri kachchhih |
| 6. Orodnik | s kachchhoma |",sklanjanje,sklanjatev_po_stevilu,train
54930,dvozvezdje,Navedi število in kratek opis pomenov besede dvozvezdje.,"Beseda **dvozvezdje** ima registrirana 1 pomen:
1. v pomenu: sistem dveh zvezd",pomen,stevilka_pomenov,train
5299,pokukavati,Ali je glagol pokukavati dovršni ali nedovršni?,Beseda **pokukavati** je nedovršni glagol.,besedna_vrsta,vrsta_in_vid_glagola,train
7021,priklatiti,"Navedi nedoločnik, namenilnik in velelnik za priklatiti.","Neosebne in posebne oblike glagola **priklatiti**:
- Nedoločnik: **priklatiti**
- Namenilnik: **priklatit**
",spreganje,neosebne_oblike,train
55576,enklitika,V katero vrsto besed uvrščamo besedo enklitika?,Beseda **enklitika** je samostalnik. Beseda je občno ime in je ženskega spola.,besedna_vrsta,osnovne_lastnosti,train
236,pod,Kako v praksi uporabimo besedo pod?,"Primeri uporabe besede **pod** v povedih:
- *Potrebno je položiti pod na tla, da bi ustvarili ravno in trdno površino.*
- *Na tleh je ležal izrabljen pod, ki je bil poln prask in madežev.*
- *Lesen pod je nameščen v prostoru, kar ustvarja toplino in naravno vzdušje.*
- *Izrabljen pod je bil prekrit z obrabljenim preprogom, ki je imela raztrgane robove in vidne madeže.*
- *Pod mizo je bil plastičen stol, narejen iz umetne mase.*",primeri_uporabe,povedi_z_besedo,train
3505,odcejati,Navedi vse osebe in čase za glagol odcejati.,"Spreganje glagola **odcejati**:

### Sedanjik
| Oseba | Ednina | Dvojina | Množina |
|---|---|---|---|
| 1. oseba | odcejam | odcejava | odcejamo |
| 2. oseba | odcejaš | odcejata | odcejate |
| 3. oseba | odceja | odcejata | odcejajo |

### Preteklik
| Oseba | Ednina | Dvojina | Množina |
|---|---|---|---|
| 1. oseba | sem odcejal / sem odcejala | sva odcejala / sva odcejali | smo odcejali / smo odcejale |
| 2. oseba | si odcejal / si odcejala | sta odcejala / sta odcejali | ste odcejali / ste odcejale |
| 3. oseba | je odcejal / je odcejala | sta odcejala / sta odcejali | so odcejali / so odcejale |",spreganje,celotno_spreganje,train
452583,maltuzijanka,Kako se sklanja beseda maltuzijanka?,"Sklanjatvena tabela za samostalnik **maltuzijanka**:

| Sklon | Ednina | Dvojina | Množina |
|---|---|---|---|
| 1. Imenovalnik | maltuzijanka | maltuzijanki | maltuzijanke |
| 2. Rodilnik | maltuzijanke | maltuzijank | maltuzijank |
| 3. Dajalnik | maltuzijanki | maltuzijankama | maltuzijankam |
| 4. Tožilnik | maltuzijanko | maltuzijanki | maltuzijanke |
| 5. Mestnik | / | pri maltuzijankah | pri maltuzijankah |
| 6. Orodnik | z maltuzijanko | z maltuzijankama | z maltuzijankami |",sklanjanje,celotna_sklanjatev,train
